Time,Intensity,Data,Path,RoadLength,ExpectedSpeed,Cost
2015-09-14T14:33:25.491Z,0.8855,5,"{""coordinates"":[[90.4194067,23.7992993],[90.4205763,23.7996513]],""type"":""LineString""}",0.12526618,40,0.0031316546
2015-09-14T14:33:39.528Z,0.676,5,"{""coordinates"":[[90.4194067,23.7992993],[90.4205763,23.7996513]],""type"":""LineString""}",0.12526618,40,0.0031316546
2015-09-14T14:33:53.616Z,0.7265,5,"{""coordinates"":[[90.4194067,23.7992993],[90.4205763,23.7996513]],""type"":""LineString""}",0.12526618,40,0.0031316546
2015-09-14T14:40:11.964Z,0.58525,5,"{""coordinates"":[[90.4194067,23.7992993],[90.4205763,23.7996513]],""type"":""LineString""}",0.12526618,40,0.0031316546
2015-09-14T14:40:53.773Z,0.3485,5,"{""coordinates"":[[90.4194067,23.7992993],[90.4205763,23.7996513]],""type"":""LineString""}",0.12526618,40,0.0031316546
